SID,SSID,SampleYear,Waterbody,SubSampleName,SubSampleDate,HoursEffort,Species,Len,Wt,Number,Age
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,142,28,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,133,32,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,273,242,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,288,236,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,249,154,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,197,78,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,197,74,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,242,122,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,122,16,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,157,46,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,212,112,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,218,118,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,209,102,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,173,58,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,181,,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,335,398,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,198,84,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,248,178,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,250,164,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,172,56,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,194,84,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,383,582,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,207,98,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,250,170,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,244,186,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,367,516,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,287,254,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,282,232,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,152,36,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,298,284,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,268,206,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,372,600,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,201,92,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,343,430,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,257,186,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,238,138,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,187,72,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,248,160,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,237,166,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,242,156,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,127,24,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,269,220,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,304,282,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,271,226,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,199,90,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,218,114,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Smallmouth Bass,117,26,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,310,404,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,500,1886,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,448,1056,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,442,1146,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,542,2336,1,
2546,12413,2010,Buffalo River,2,10/13/2010,0.2325,Largemouth Bass,368,574,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,317,232,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,548,1728,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,538,1698,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,533,1264,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,520,1330,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,440,762,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,430,492,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Channel Catfish,654,2760,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Flathead Catfish,445,744,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,185,76,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,310,282,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,248,152,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,314,390,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,192,78,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,252,164,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,364,516,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,239,152,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,462,1169,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,307,298,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,307,330,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,194,82,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,237,148,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,194,272,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,237,152,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,182,74,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,251,152,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,202,94,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,252,164,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,230,130,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,256,174,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,222,122,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,250,168,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,214,112,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,297,274,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,212,106,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,207,84,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Smallmouth Bass,270,198,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,473,1484,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,262,226,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,342,456,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,290,294,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,261,198,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,457,1432,1,
2546,12414,2010,Buffalo River,3,10/13/2010,0.530833333,Largemouth Bass,512,2012,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,446,898,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,520,1242,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,337,330,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,507,1122,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,417,626,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,617,2278,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,352,358,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,462,918,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,481,928,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,422,550,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,372,424,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,478,968,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,413,604,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,517,1390,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,460,834,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,506,1106,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,579,1692,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,523,1210,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Channel Catfish,411,596,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,353,394,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,428,688,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,333,330,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,457,856,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,505,1230,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Flathead Catfish,422,720,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,245,142,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,302,274,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,297,260,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,292,264,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,244,168,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,242,148,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,242,148,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,281,236,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,254,172,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,287,244,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,188,84,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,417,832,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,236,140,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,391,634,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,253,162,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,242,164,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,367,552,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,432,880,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,257,186,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,218,120,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,322,372,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,256,190,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,239,160,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,190,82,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,210,120,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,248,148,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,202,104,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Smallmouth Bass,246,152,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Largemouth Bass,393,502,1,
2546,12415,2010,Buffalo River,4,10/13/2010,0.315,Largemouth Bass,388,768,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Channel Catfish,396,642,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Channel Catfish,487,970,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Channel Catfish,587,1376,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Channel Catfish,486,1106,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Flathead Catfish,340,344,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Flathead Catfish,308,246,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Flathead Catfish,353,396,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Flathead Catfish,329,290,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,204,92,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,251,176,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,460,1246,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,258,192,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,297,254,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,178,70,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,252,192,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,258,198,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,341,416,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,262,188,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,169,52,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,158,48,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,365,548,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,209,90,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,218,102,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,390,674,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,252,178,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,232,126,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,401,864,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,392,638,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,178,70,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,157,42,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,221,116,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,450,908,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,228,132,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,321,314,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Smallmouth Bass,292,260,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,312,374,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,372,,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,278,226,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,271,220,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,454,1374,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,455,1384,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,301,332,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,248,192,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,256,202,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,428,1014,1,
2546,12416,2010,Buffalo River,5,10/13/2010,0.301944444,Largemouth Bass,436,1278,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Channel Catfish,350,316,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Channel Catfish,328,264,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Channel Catfish,508,1212,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Flathead Catfish,296,228,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Flathead Catfish,297,230,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Flathead Catfish,238,126,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Flathead Catfish,270,164,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,138,28,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,208,104,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,304,266,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,248,166,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,243,144,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,187,66,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,460,1126,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,256,182,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,119,16,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,143,34,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,118,18,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,479,1526,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,292,150,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,292,276,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,238,154,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,290,256,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,445,912,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,212,100,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,197,84,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,164,50,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,251,166,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,461,1166,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,258,194,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,140,28,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,183,70,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,250,174,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,241,148,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Smallmouth Bass,157,44,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Largemouth Bass,264,238,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Largemouth Bass,406,966,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Largemouth Bass,265,220,1,
2547,12417,2010,Buffalo River,1,10/14/2010,0.643333333,Largemouth Bass,220,144,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Channel Catfish,534,1454,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Flathead Catfish,402,546,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Flathead Catfish,242,150,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Flathead Catfish,272,184,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,142,32,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,277,224,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,212,118,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,307,288,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,292,260,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,297,258,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,352,506,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,127,28,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,337,378,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,232,128,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,228,128,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,142,32,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,252,180,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,223,124,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,282,256,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,222,138,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,302,314,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,268,180,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,372,538,1,
2547,12418,2010,Buffalo River,2,10/14/2010,0.598611111,Smallmouth Bass,168,52,1,
